timestamp,volume
2023-06-21 06:00:00,14730.0052
2023-06-21 07:00:00,9184.0722
2023-06-21 08:00:00,9161.2139
2023-06-21 09:00:00,8297.6494
2023-06-21 10:00:00,18365.2764
2023-06-21 11:00:00,21452.7143
2023-06-21 12:00:00,30212.6194
2023-06-21 13:00:00,25473.1136
2023-06-21 14:00:00,55594.238
2023-06-21 15:00:00,53855.5551
2023-06-21 16:00:00,93694.0655
2023-06-21 17:00:00,39233.0357
2023-06-21 18:00:00,18869.8848
2023-06-21 19:00:00,16992.6547
2023-06-21 20:00:00,17561.4957
2023-06-21 21:00:00,15248.8997
2023-06-21 22:00:00,18483.3867
2023-06-21 23:00:00,20172.5874
2023-06-22 00:00:00,42378.543
2023-06-22 01:00:00,22191.2352
2023-06-22 02:00:00,35736.6271
2023-06-22 03:00:00,13589.4962
2023-06-22 04:00:00,10868.2896
2023-06-22 05:00:00,11088.5097
2023-06-22 06:00:00,14298.1533
2023-06-22 07:00:00,11295.6651
2023-06-22 08:00:00,10351.2534
2023-06-22 09:00:00,11306.1696
2023-06-22 10:00:00,11011.4131
2023-06-22 11:00:00,42216.898
2023-06-22 12:00:00,12291.3667
2023-06-22 13:00:00,21903.1049
2023-06-22 14:00:00,46143.0968
2023-06-22 15:00:00,19697.6721
2023-06-22 16:00:00,16583.2888
2023-06-22 17:00:00,10174.2664
2023-06-22 18:00:00,10475.2506
2023-06-22 19:00:00,8224.9873
2023-06-22 20:00:00,8198.4924
2023-06-22 21:00:00,8695.7427
2023-06-22 22:00:00,11574.1838
2023-06-22 23:00:00,6420.8661
2023-06-23 00:00:00,12939.3154
2023-06-23 01:00:00,5263.3361
2023-06-23 02:00:00,12948.3748
2023-06-23 03:00:00,6993.0307
2023-06-23 04:00:00,5659.7633
2023-06-23 05:00:00,5663.9157
2023-06-23 06:00:00,5835.5738
2023-06-23 07:00:00,8143.8094
2023-06-23 08:00:00,8353.448
2023-06-23 09:00:00,8580.3627
2023-06-23 10:00:00,11378.3776
2023-06-23 11:00:00,6549.8042
2023-06-23 12:00:00,18895.6848
2023-06-23 13:00:00,16562.7114
2023-06-23 14:00:00,20919.3058
2023-06-23 15:00:00,67668.9427
2023-06-23 16:00:00,64718.9842
2023-06-23 17:00:00,23938.6781
2023-06-23 18:00:00,18616.0722
2023-06-23 19:00:00,25196.9771
2023-06-23 20:00:00,14560.3488
2023-06-23 21:00:00,14103.4597
2023-06-23 22:00:00,11253.8323
2023-06-23 23:00:00,6403.8236
2023-06-24 00:00:00,11295.3769
2023-06-24 01:00:00,10476.1159
2023-06-24 02:00:00,8323.9821
2023-06-24 03:00:00,5186.7755
2023-06-24 04:00:00,6457.0471
2023-06-24 05:00:00,5121.6349
2023-06-24 06:00:00,8420.8968
2023-06-24 07:00:00,6514.2758
2023-06-24 08:00:00,6268.0442
2023-06-24 09:00:00,5675.2867
2023-06-24 10:00:00,6375.1656
2023-06-24 11:00:00,6882.8878
2023-06-24 12:00:00,13604.9045
