timestamp,open,high,low,close,volume
2023-07-09 02:35:00,1867.71,1867.72,1865.22,1866.55,673.9412
2023-07-09 02:40:00,1866.55,1867.0,1865.28,1866.83,241.4537
2023-07-09 02:45:00,1866.84,1867.68,1866.83,1867.37,412.0043
2023-07-09 02:50:00,1867.37,1868.0,1867.37,1867.94,323.402
2023-07-09 02:55:00,1867.94,1868.45,1867.61,1867.69,268.15
2023-07-09 03:00:00,1867.69,1868.19,1867.4,1867.44,151.5887
2023-07-09 03:05:00,1867.44,1868.16,1867.4,1867.68,280.6526
2023-07-09 03:10:00,1867.68,1868.45,1867.68,1867.99,232.1906
2023-07-09 03:15:00,1867.99,1868.2,1866.41,1867.09,175.4876
2023-07-09 03:20:00,1867.08,1868.15,1867.08,1868.15,113.5546
2023-07-09 03:25:00,1868.14,1868.15,1867.6,1867.61,126.5744
2023-07-09 03:30:00,1867.6,1871.5,1867.6,1871.4,799.7454
2023-07-09 03:35:00,1871.41,1871.41,1869.6,1869.81,176.137
2023-07-09 03:40:00,1869.81,1870.2,1868.53,1868.54,113.7353
2023-07-09 03:45:00,1868.54,1869.0,1868.53,1868.93,109.7069
2023-07-09 03:50:00,1868.93,1868.94,1867.62,1867.9,151.1649
2023-07-09 03:55:00,1867.9,1868.16,1867.5,1867.84,211.9882
2023-07-09 04:00:00,1867.85,1868.0,1867.5,1867.68,215.1637
2023-07-09 04:05:00,1867.69,1867.69,1867.05,1867.06,98.1684
2023-07-09 04:10:00,1867.06,1867.28,1867.05,1867.15,116.7934
2023-07-09 04:15:00,1867.15,1868.89,1867.14,1868.89,159.3716
2023-07-09 04:20:00,1868.89,1868.89,1868.7,1868.72,193.8468
2023-07-09 04:25:00,1868.72,1868.8,1868.71,1868.79,76.6145
2023-07-09 04:30:00,1868.79,1868.8,1868.56,1868.56,70.4702
2023-07-09 04:35:00,1868.56,1868.57,1867.52,1867.62,400.391
2023-07-09 04:40:00,1867.62,1868.71,1867.62,1868.7,197.7746
2023-07-09 04:45:00,1868.71,1870.24,1868.7,1870.13,183.7381
2023-07-09 04:50:00,1870.14,1870.3,1869.32,1870.01,245.5742
2023-07-09 04:55:00,1870.0,1870.4,1869.62,1869.62,333.1107
2023-07-09 05:00:00,1869.63,1869.9,1869.14,1869.15,220.3314
2023-07-09 05:05:00,1869.14,1869.75,1869.13,1869.53,177.7855
2023-07-09 05:10:00,1869.53,1870.16,1869.42,1870.16,145.1014
2023-07-09 05:15:00,1870.15,1870.16,1869.85,1869.86,167.5986
2023-07-09 05:20:00,1869.86,1869.86,1868.16,1868.6,224.3296
2023-07-09 05:25:00,1868.59,1868.6,1867.4,1867.4,593.6365
2023-07-09 05:30:00,1867.4,1867.86,1867.3,1867.77,131.2649
2023-07-09 05:35:00,1867.77,1868.58,1867.76,1868.49,216.0562
2023-07-09 05:40:00,1868.5,1870.68,1867.41,1867.78,1503.7197
2023-07-09 05:45:00,1867.78,1867.94,1867.69,1867.93,106.6977
2023-07-09 05:50:00,1867.94,1867.94,1867.09,1867.1,74.1396
2023-07-09 05:55:00,1867.09,1867.54,1867.09,1867.29,176.1648
2023-07-09 06:00:00,1867.28,1867.92,1867.28,1867.91,310.2075
2023-07-09 06:05:00,1867.91,1867.92,1867.09,1867.22,264.769
2023-07-09 06:10:00,1867.21,1867.89,1867.21,1867.88,246.1238
2023-07-09 06:15:00,1867.89,1867.89,1866.2,1866.48,312.9397
2023-07-09 06:20:00,1866.49,1866.86,1866.48,1866.85,151.3182
2023-07-09 06:25:00,1866.85,1867.72,1866.85,1867.68,143.93
2023-07-09 06:30:00,1867.61,1867.61,1865.69,1865.7,421.5971
2023-07-09 06:35:00,1865.69,1868.0,1865.64,1867.53,792.6892
2023-07-09 06:40:00,1867.53,1868.37,1867.52,1868.31,418.9566
2023-07-09 06:45:00,1868.31,1868.93,1868.31,1868.62,305.5821
2023-07-09 06:50:00,1868.61,1868.62,1867.05,1867.05,155.3132
2023-07-09 06:55:00,1867.05,1867.43,1866.51,1866.81,283.8925
2023-07-09 07:00:00,1866.81,1867.53,1865.34,1865.78,906.6287
2023-07-09 07:05:00,1865.78,1867.71,1865.76,1867.71,418.958
2023-07-09 07:10:00,1867.71,1868.32,1867.7,1868.11,313.0355
2023-07-09 07:15:00,1868.12,1868.12,1867.28,1867.29,168.3247
2023-07-09 07:20:00,1867.29,1867.29,1866.52,1866.6,141.0308
2023-07-09 07:25:00,1866.61,1866.61,1866.05,1866.39,97.1486
2023-07-09 07:30:00,1866.39,1866.6,1864.85,1865.2,534.6495
2023-07-09 07:35:00,1865.2,1865.48,1865.04,1865.26,401.4716
2023-07-09 07:40:00,1865.26,1865.76,1864.04,1865.75,496.721
2023-07-09 07:45:00,1865.76,1866.68,1865.48,1866.4,694.4054
2023-07-09 07:50:00,1866.41,1866.42,1866.04,1866.39,261.7986
2023-07-09 07:55:00,1866.39,1867.46,1866.37,1867.42,325.6516
2023-07-09 08:00:00,1867.42,1867.93,1867.12,1867.3,1209.885
2023-07-09 08:05:00,1867.31,1868.5,1867.3,1868.5,624.9832
2023-07-09 08:10:00,1868.49,1868.96,1868.48,1868.74,175.4309
2023-07-09 08:15:00,1868.74,1868.74,1868.04,1868.04,173.7869
2023-07-09 08:20:00,1868.04,1868.05,1867.6,1867.6,125.3628
2023-07-09 08:25:00,1867.6,1867.95,1867.6,1867.89,133.9834
2023-07-09 08:30:00,1867.89,1868.0,1866.98,1867.99,226.9556
2023-07-09 08:35:00,1868.0,1868.0,1867.7,1867.89,151.3607
2023-07-09 08:40:00,1867.88,1868.2,1867.44,1867.65,224.7834
2023-07-09 08:45:00,1867.66,1868.5,1867.65,1868.2,123.2831
2023-07-09 08:50:00,1868.2,1868.79,1868.2,1868.67,366.989
2023-07-09 08:55:00,1868.68,1868.76,1868.24,1868.24,118.3945
2023-07-09 09:00:00,1868.24,1868.72,1867.8,1868.21,181.9946
2023-07-09 09:05:00,1868.21,1868.22,1867.8,1867.81,557.4523
2023-07-09 09:10:00,1867.8,1867.81,1866.41,1866.42,312.1679
2023-07-09 09:15:00,1866.42,1866.42,1866.41,1866.42,157.1819
2023-07-09 09:20:00,1866.42,1867.36,1866.41,1867.19,265.5273
2023-07-09 09:25:00,1867.2,1867.29,1867.03,1867.29,102.0407
2023-07-09 09:30:00,1867.29,1867.33,1864.21,1864.92,735.7283
2023-07-09 09:35:00,1864.91,1866.71,1864.72,1866.71,190.806
2023-07-09 09:40:00,1866.71,1866.98,1866.7,1866.78,177.7329
